
time,ax,ay,az,wx,wy,wz,
17:43:29:144,-0.68,1.83,0.75,-0.26,0.03,0.37,
17:43:29:151,-0.89,1.90,0.91,-0.26,0.03,0.37,
17:43:29:153,-0.89,1.90,0.91,-0.18,-0.06,0.39,
17:43:29:155,-0.72,2.04,0.95,-0.18,-0.06,0.39,
17:43:29:156,-0.72,2.04,0.95,-0.07,-0.11,0.41,
17:43:29:159,-0.51,2.30,0.96,-0.07,-0.11,0.41,
17:43:29:160,-0.51,2.30,0.96,0.05,-0.12,0.42,
17:43:29:164,-0.18,2.07,0.78,0.05,-0.12,0.42,
17:43:29:165,-0.18,2.07,0.78,0.17,-0.11,0.41,
17:43:29:171,-0.00,1.89,0.16,0.17,-0.11,0.41,
17:43:29:173,-0.00,1.89,0.16,0.25,-0.13,0.39,
17:43:29:175,0.13,1.65,-0.91,0.25,-0.13,0.39,
17:43:29:176,0.13,1.65,-0.91,0.28,-0.13,0.36,
17:43:29:178,0.17,1.64,-1.50,0.28,-0.13,0.36,
17:43:29:179,0.17,1.64,-1.50,0.27,-0.09,0.34,
17:43:29:195,0.22,1.79,-1.76,0.27,-0.09,0.34,
17:43:29:196,0.22,1.79,-1.76,0.23,-0.02,0.32,
17:43:29:197,0.29,1.93,-1.93,0.23,-0.02,0.32,
17:43:29:198,0.29,1.93,-1.93,0.17,0.06,0.29,
17:43:29:199,0.26,2.19,-2.02,0.17,0.06,0.29,
17:43:29:200,0.26,2.19,-2.02,0.10,0.12,0.27,
17:43:29:201,0.26,2.19,-2.02,0.02,0.17,0.24,
17:43:29:201,0.31,2.24,-2.20,0.02,0.17,0.24,
17:43:29:218,0.43,2.22,-2.29,0.02,0.17,0.24,
17:43:29:220,0.43,2.22,-2.29,-0.07,0.24,0.22,
17:43:29:220,0.53,2.22,-2.36,-0.07,0.24,0.22,
17:43:29:220,0.53,2.22,-2.36,-0.16,0.30,0.18,
17:43:29:221,0.53,2.22,-2.36,-0.26,0.36,0.15,
17:43:29:221,0.62,2.26,-2.02,-0.26,0.36,0.15,
17:43:29:222,0.62,2.26,-2.02,-0.36,0.39,0.11,
17:43:29:222,0.83,2.27,-1.80,-0.36,0.39,0.11,
17:43:29:223,0.83,2.27,-1.80,-0.45,0.43,0.06,
17:43:29:224,1.02,2.28,-1.35,-0.45,0.43,0.06,
17:43:29:230,1.02,2.28,-1.35,-0.51,0.46,0.00,
17:43:29:231,1.26,2.21,-0.80,-0.51,0.46,0.00,
17:43:29:235,1.26,2.21,-0.80,-0.56,0.49,-0.06,
17:43:29:238,1.51,2.16,-0.26,-0.56,0.49,-0.06,
17:43:29:238,1.51,2.16,-0.26,-0.59,0.51,-0.14,
17:43:29:239,1.58,2.07,0.27,-0.59,0.51,-0.14,
17:43:29:241,1.28,1.99,0.78,-0.59,0.51,-0.14,
17:43:29:242,1.28,1.99,0.78,-0.61,0.53,-0.21,
17:43:29:248,1.28,1.99,0.78,-0.61,0.56,-0.28,
17:43:29:249,0.75,1.97,1.34,-0.61,0.56,-0.28,
17:43:29:274,0.75,1.97,1.34,-0.59,0.58,-0.31,
17:43:29:274,0.14,1.96,2.01,-0.59,0.58,-0.31,
17:43:29:274,-0.42,1.92,2.64,-0.59,0.58,-0.31,
17:43:29:275,-0.42,1.92,2.64,-0.54,0.58,-0.32,
17:43:29:275,-0.79,1.86,3.24,-0.54,0.58,-0.32,
17:43:29:276,-0.79,1.86,3.24,-0.47,0.55,-0.30,
17:43:29:276,-0.97,1.87,3.60,-0.47,0.55,-0.30,
17:43:29:276,-0.97,1.87,3.60,-0.38,0.49,-0.25,
17:43:29:277,-0.94,1.91,3.60,-0.38,0.49,-0.25,
17:43:29:277,-0.94,1.91,3.60,-0.27,0.40,-0.20,
17:43:29:277,-0.94,1.91,3.60,-0.17,0.31,-0.17,
17:43:29:278,-0.73,1.94,3.70,-0.17,0.31,-0.17,
17:43:29:280,-0.43,1.92,3.33,-0.17,0.31,-0.17,
17:43:29:281,-0.43,1.92,3.33,-0.07,0.20,-0.14,
17:43:29:285,-0.43,1.92,3.33,0.02,0.10,-0.13,
17:43:29:286,-0.21,1.93,2.87,0.02,0.10,-0.13,
17:43:29:290,0.03,2.01,2.27,0.02,0.10,-0.13,
17:43:29:290,0.03,2.01,2.27,0.10,0.02,-0.14,
17:43:29:295,0.03,2.01,2.27,0.15,-0.06,-0.16,
17:43:29:296,0.18,2.09,1.73,0.15,-0.06,-0.16,
17:43:29:301,0.18,2.09,1.73,0.18,-0.13,-0.18,
17:43:29:301,0.30,2.16,1.09,0.18,-0.13,-0.18,
17:43:29:305,0.50,2.14,0.56,0.18,-0.13,-0.18,
17:43:29:306,0.50,2.14,0.56,0.18,-0.18,-0.21,
17:43:29:310,0.50,2.14,0.56,0.16,-0.22,-0.24,
17:43:29:311,0.70,2.08,0.05,0.16,-0.22,-0.24,
17:43:29:315,1.04,1.49,-0.43,0.16,-0.22,-0.24,
17:43:29:321,1.04,1.49,-0.43,0.11,-0.24,-0.28,
17:43:29:322,1.04,1.49,-0.43,0.04,-0.24,-0.34,
17:43:29:322,1.26,0.90,-0.42,0.04,-0.24,-0.34,
17:43:29:331,1.27,1.22,-0.71,0.04,-0.24,-0.34,
17:43:29:331,0.62,1.30,-0.88,0.04,-0.24,-0.34,
17:43:29:331,0.62,1.30,-0.88,-0.04,-0.23,-0.40,
17:43:29:332,0.62,1.30,-0.88,-0.12,-0.18,-0.44,
17:43:29:342,0.62,1.30,-0.88,-0.22,-0.10,-0.45,
17:43:29:343,-0.03,1.38,-1.66,-0.22,-0.10,-0.45,
17:43:29:343,-0.03,1.38,-1.66,-0.35,0.04,-0.45,
17:43:29:344,-0.47,1.64,-2.31,-0.35,0.04,-0.45,
17:43:29:344,-0.47,1.64,-2.31,-0.51,0.20,-0.42,
17:43:29:344,-0.65,1.88,-2.01,-0.51,0.20,-0.42,
17:43:29:358,-1.10,2.12,-0.97,-0.51,0.20,-0.42,
17:43:29:359,-1.10,2.12,-0.97,-0.70,0.30,-0.39,
17:43:29:360,-1.10,2.12,-0.97,-0.87,0.33,-0.34,
17:43:29:360,-1.74,2.36,0.06,-0.87,0.33,-0.34,
17:43:29:360,-1.74,2.36,0.06,-0.99,0.32,-0.26,
17:43:29:360,-1.95,2.46,0.48,-0.99,0.32,-0.26,
17:43:29:371,-1.93,2.52,0.97,-0.99,0.32,-0.26,
17:43:29:373,-1.87,2.49,1.52,-0.99,0.32,-0.26,
17:43:29:373,-1.87,2.49,1.52,-1.07,0.33,-0.15,
17:43:29:373,-1.87,2.49,1.52,-1.11,0.35,-0.05,
17:43:29:376,-1.56,2.38,1.97,-1.11,0.35,-0.05,
17:43:29:376,-1.56,2.38,1.97,-1.13,0.37,0.04,
17:43:29:380,-0.98,2.14,2.51,-1.13,0.37,0.04,
17:43:29:381,-0.98,2.14,2.51,-1.16,0.40,0.10,
17:43:29:385,-0.10,1.50,2.64,-1.16,0.40,0.10,
17:43:29:387,0.41,0.97,3.34,-1.16,0.40,0.10,
17:43:29:390,0.41,0.97,3.34,-1.18,0.43,0.11,
17:43:29:390,0.41,0.97,3.34,-1.18,0.45,0.08,
17:43:29:396,0.41,0.97,3.34,-1.17,0.44,0.04,
17:43:29:396,0.41,0.97,3.34,-1.15,0.42,0.01,
17:43:29:397,0.62,0.85,3.09,-1.15,0.42,0.01,
17:43:29:397,0.63,0.99,3.33,-1.15,0.42,0.01,
17:43:29:404,0.63,0.99,3.33,-1.13,0.41,-0.02,
17:43:29:405,0.60,1.19,3.34,-1.13,0.41,-0.02,
17:43:29:409,0.51,1.30,3.38,-1.13,0.41,-0.02,
17:43:29:409,0.51,1.30,3.38,-1.11,0.41,-0.04,
17:43:29:412,0.51,1.30,3.38,-1.07,0.41,-0.05,
17:43:29:413,0.39,1.38,3.51,-1.07,0.41,-0.05,
17:43:29:424,0.39,1.38,3.51,-1.02,0.40,-0.05,
17:43:29:425,0.27,1.46,3.64,-1.02,0.40,-0.05,
17:43:29:425,0.27,1.46,3.64,-0.96,0.38,-0.04,
17:43:29:425,0.08,1.51,3.89,-0.96,0.38,-0.04,
17:43:29:425,0.02,1.49,3.92,-0.96,0.38,-0.04,
17:43:29:426,0.02,1.49,3.92,-0.88,0.35,-0.02,
17:43:29:430,0.02,1.49,3.92,-0.79,0.34,-0.00,
17:43:29:430,0.03,1.49,4.03,-0.79,0.34,-0.00,
17:43:29:435,0.12,1.42,3.93,-0.79,0.34,-0.00,
17:43:29:436,0.12,1.42,3.93,-0.68,0.33,0.01,
17:43:29:440,0.12,1.42,3.93,-0.57,0.36,0.01,
17:43:29:440,0.28,1.22,3.62,-0.57,0.36,0.01,
17:43:29:445,0.28,1.22,3.62,-0.46,0.41,0.01,
17:43:29:446,0.39,0.98,3.28,-0.46,0.41,0.01,
17:43:29:450,0.39,0.98,3.28,-0.35,0.45,-0.01,
17:43:29:450,0.40,0.76,3.10,-0.35,0.45,-0.01,
17:43:29:455,0.40,0.76,3.10,-0.24,0.47,-0.02,
17:43:29:456,0.29,0.61,2.88,-0.24,0.47,-0.02,
17:43:29:460,0.13,0.57,2.73,-0.24,0.47,-0.02,
17:43:29:461,0.13,0.57,2.73,-0.12,0.45,-0.03,
17:43:29:465,-0.04,0.60,2.45,-0.12,0.45,-0.03,
17:43:29:466,-0.04,0.60,2.45,-0.01,0.40,-0.04,
17:43:29:469,-0.13,0.69,2.13,-0.01,0.40,-0.04,
17:43:29:470,-0.13,0.69,2.13,0.09,0.34,-0.04,
17:43:29:474,-0.30,0.75,1.78,0.09,0.34,-0.04,
17:43:29:475,-0.30,0.75,1.78,0.18,0.26,-0.04,
17:43:29:479,-0.44,0.68,1.39,0.18,0.26,-0.04,
17:43:29:479,-0.44,0.68,1.39,0.26,0.18,-0.04,
17:43:29:486,-0.63,0.59,1.01,0.26,0.18,-0.04,
17:43:29:488,-0.63,0.59,1.01,0.33,0.10,-0.04,
17:43:29:489,-0.82,0.45,0.62,0.33,0.10,-0.04,
17:43:29:489,-0.82,0.45,0.62,0.39,0.02,-0.04,
17:43:29:527,-0.82,0.45,0.62,0.43,-0.06,-0.02,
17:43:29:528,-1.09,0.36,0.33,0.43,-0.06,-0.02,
17:43:29:528,-1.09,0.36,0.33,0.47,-0.14,0.00,
17:43:29:529,-1.36,0.32,0.15,0.47,-0.14,0.00,
17:43:29:529,-1.36,0.32,0.15,0.49,-0.22,0.04,
17:43:29:530,-1.60,0.34,0.03,0.49,-0.22,0.04,
17:43:29:530,-1.60,0.34,0.03,0.51,-0.30,0.08,
17:43:29:531,-1.72,0.37,0.01,0.51,-0.30,0.08,
17:43:29:532,-1.72,0.37,0.01,0.53,-0.38,0.12,
17:43:29:534,-1.72,0.44,-0.02,0.53,-0.38,0.12,
17:43:29:535,-1.72,0.44,-0.02,0.56,-0.44,0.14,
17:43:29:536,-1.60,0.54,-0.02,0.56,-0.44,0.14,
17:43:29:537,-1.42,0.60,-0.15,0.56,-0.44,0.14,
17:43:29:537,-1.42,0.60,-0.15,0.59,-0.48,0.16,
17:43:29:538,-1.42,0.60,-0.15,0.63,-0.50,0.17,
17:43:29:538,-1.19,0.57,-0.36,0.63,-0.50,0.17,
17:43:29:539,-1.19,0.57,-0.36,0.67,-0.49,0.18,
17:43:29:539,-1.00,0.50,-0.56,0.67,-0.49,0.18,
17:43:29:540,-1.00,0.50,-0.56,0.69,-0.48,0.17,
17:43:29:540,-0.83,0.36,-0.86,0.69,-0.48,0.17,
17:43:29:543,-0.83,0.36,-0.86,0.70,-0.44,0.16,
17:43:29:544,-0.64,0.16,-1.09,0.70,-0.44,0.16,
17:43:29:547,-0.64,0.16,-1.09,0.70,-0.40,0.13,
17:43:29:549,-0.46,0.02,-1.25,0.70,-0.40,0.13,
17:43:29:553,-0.46,0.02,-1.25,0.70,-0.34,0.09,
17:43:29:554,-0.39,0.04,-1.42,0.70,-0.34,0.09,
17:43:29:556,-0.39,0.04,-1.42,0.68,-0.27,0.05,
17:43:29:557,-0.49,0.12,-1.67,0.68,-0.27,0.05,
17:43:29:561,-0.49,0.12,-1.67,0.64,-0.20,0.02,
17:43:29:562,-0.64,0.14,-1.94,0.64,-0.20,0.02,
17:43:29:569,-0.64,0.14,-1.94,0.60,-0.11,-0.00,
17:43:29:573,-0.88,0.04,-2.17,0.60,-0.11,-0.00,
17:43:29:574,-1.16,-0.06,-2.31,0.60,-0.11,-0.00,
17:43:29:574,-1.16,-0.06,-2.31,0.56,-0.04,-0.02,
17:43:29:576,-1.16,-0.06,-2.31,0.51,0.04,-0.02,
17:43:29:576,-1.43,-0.09,-2.34,0.51,0.04,-0.02,
17:43:29:581,-1.61,-0.12,-2.36,0.51,0.04,-0.02,
17:43:29:581,-1.61,-0.12,-2.36,0.46,0.09,-0.02,
17:43:29:588,-1.69,-0.19,-2.43,0.46,0.09,-0.02,
17:43:29:589,-1.69,-0.19,-2.43,0.40,0.13,-0.02,
17:43:29:590,-1.68,-0.30,-2.48,0.40,0.13,-0.02,
17:43:29:591,-1.68,-0.30,-2.48,0.35,0.16,-0.02,
17:43:29:595,-1.68,-0.30,-2.48,0.30,0.20,-0.03,
17:43:29:596,-1.66,-0.49,-2.58,0.30,0.20,-0.03,
17:43:29:603,-1.66,-0.49,-2.58,0.25,0.25,-0.06,
17:43:29:604,-1.64,-0.73,-2.72,0.25,0.25,-0.06,
17:43:29:605,-1.64,-0.73,-2.72,0.19,0.30,-0.09,
17:43:29:605,-1.84,-0.78,-2.84,0.19,0.30,-0.09,
17:43:29:611,-1.84,-0.78,-2.84,0.13,0.35,-0.12,
17:43:29:612,-1.92,-1.10,-3.15,0.13,0.35,-0.12,
17:43:29:616,-1.92,-1.10,-3.15,0.05,0.42,-0.16,
17:43:29:616,-1.98,-1.49,-3.39,0.05,0.42,-0.16,
17:43:29:622,-1.98,-1.49,-3.39,-0.03,0.50,-0.22,
17:43:29:623,-2.16,-1.76,-3.64,-0.03,0.50,-0.22,
17:43:29:624,-2.40,-1.96,-3.84,-0.03,0.50,-0.22,
17:43:29:624,-2.40,-1.96,-3.84,-0.11,0.58,-0.28,
17:43:29:629,-2.40,-1.96,-3.84,-0.20,0.65,-0.34,
17:43:29:630,-2.72,-1.93,-3.95,-0.20,0.65,-0.34,
17:43:29:648,-3.07,-1.86,-4.04,-0.20,0.65,-0.34,
17:43:29:651,-3.07,-1.86,-4.04,-0.30,0.71,-0.39,
17:43:29:654,-3.45,-1.80,-4.10,-0.30,0.71,-0.39,
17:43:29:655,-3.45,-1.80,-4.10,-0.39,0.74,-0.43,
17:43:29:656,-3.74,-1.76,-4.12,-0.39,0.74,-0.43,
17:43:29:656,-3.74,-1.76,-4.12,-0.48,0.75,-0.46,
17:43:29:657,-3.74,-1.76,-4.12,-0.57,0.74,-0.47,
17:43:29:657,-3.91,-1.74,-4.12,-0.57,0.74,-0.47,
17:43:29:658,-3.91,-1.74,-4.12,-0.65,0.71,-0.49,
17:43:29:659,-3.96,-1.77,-4.11,-0.65,0.71,-0.49,
17:43:29:660,-3.98,-1.89,-4.07,-0.65,0.71,-0.49,
17:43:29:660,-3.98,-1.89,-4.07,-0.73,0.67,-0.50,
17:43:29:664,-3.98,-1.89,-4.07,-0.80,0.62,-0.52,
17:43:29:665,-4.01,-2.00,-3.92,-0.80,0.62,-0.52,
17:43:29:671,-4.07,-2.17,-3.80,-0.80,0.62,-0.52,
17:43:29:671,-4.07,-2.17,-3.80,-0.86,0.55,-0.53,
17:43:29:673,-4.07,-2.17,-3.80,-0.91,0.48,-0.53,
17:43:29:674,-4.22,-2.27,-3.70,-0.91,0.48,-0.53,
17:43:29:678,-4.22,-2.27,-3.70,-0.94,0.41,-0.53,
17:43:29:678,-4.46,-2.28,-3.45,-0.94,0.41,-0.53,
17:43:29:683,-4.81,-2.26,-3.12,-0.94,0.41,-0.53,
17:43:29:684,-4.81,-2.26,-3.12,-0.95,0.31,-0.51,
17:43:29:689,-5.24,-2.25,-2.74,-0.95,0.31,-0.51,
17:43:29:690,-5.24,-2.25,-2.74,-0.94,0.19,-0.46,
17:43:29:693,-5.24,-2.25,-2.74,-0.91,0.04,-0.39,
17:43:29:693,-5.69,-2.19,-2.37,-0.91,0.04,-0.39,
17:43:29:697,-5.69,-2.19,-2.37,-0.86,-0.15,-0.28,
17:43:29:697,-6.05,-2.07,-1.92,-0.86,-0.15,-0.28,
17:43:29:706,-6.05,-2.07,-1.92,-0.79,-0.40,-0.16,
17:43:29:707,-6.13,-1.71,-0.97,-0.79,-0.40,-0.16,
17:43:29:708,-6.11,-1.33,-1.03,-0.79,-0.40,-0.16,
17:43:29:708,-6.11,-1.33,-1.03,-0.70,-0.86,-0.03,
17:43:29:712,-6.11,-1.33,-1.03,-0.58,-1.33,0.09,
17:43:29:712,-6.54,-1.33,-1.03,-0.58,-1.33,0.09,
17:43:29:717,-7.10,-1.44,-0.85,-0.58,-1.33,0.09,
17:43:29:718,-7.10,-1.44,-0.85,-0.44,-1.64,0.23,
17:43:29:725,-7.10,-1.44,-0.85,-0.27,-1.76,0.40,
17:43:29:726,-7.49,-1.36,-0.01,-0.27,-1.76,0.40,
17:43:29:726,-7.49,-1.36,-0.01,-0.09,-1.84,0.60,
17:43:29:726,-7.56,-1.11,0.65,-0.09,-1.84,0.60,
17:43:29:731,-7.27,-0.81,0.86,-0.09,-1.84,0.60,
17:43:29:733,-7.27,-0.81,0.86,0.08,-1.97,0.81,
17:43:29:766,-7.27,-0.81,0.86,0.25,-2.13,1.02,
17:43:29:767,-7.27,-0.81,0.86,0.44,-2.28,1.21,
17:43:29:767,-6.65,-0.68,0.68,0.44,-2.28,1.21,
17:43:29:768,-5.78,-0.76,0.60,0.44,-2.28,1.21,
17:43:29:768,-4.71,-0.97,0.71,0.44,-2.28,1.21,
17:43:29:769,-4.71,-0.97,0.71,0.64,-2.41,1.37,
17:43:29:769,-4.71,-0.97,0.71,0.85,-2.53,1.48,
17:43:29:770,-3.65,-1.26,0.81,0.85,-2.53,1.48,
17:43:29:770,-2.70,-1.50,0.90,0.85,-2.53,1.48,
17:43:29:770,-2.70,-1.50,0.90,1.06,-2.64,1.54,
17:43:29:771,-1.98,-1.64,1.00,1.06,-2.64,1.54,
17:43:29:771,-1.98,-1.64,1.00,1.26,-2.74,1.55,
17:43:29:772,-1.54,-1.65,1.06,1.26,-2.74,1.55,
17:43:29:772,-1.54,-1.65,1.06,1.45,-2.83,1.52,
17:43:29:773,-1.50,-1.37,1.15,1.45,-2.83,1.52,
17:43:29:773,-1.50,-1.37,1.15,1.62,-2.92,1.48,
17:43:29:775,-1.63,-1.24,1.08,1.62,-2.92,1.48,
17:43:29:776,-1.63,-1.24,1.08,1.80,-3.02,1.44,
17:43:29:781,-1.70,-1.18,0.89,1.80,-3.02,1.44,
17:43:29:782,-1.70,-1.18,0.89,1.98,-3.11,1.42,
17:43:29:790,-1.70,-1.18,0.89,2.15,-3.17,1.40,
17:43:29:791,-1.77,-1.24,0.70,2.15,-3.17,1.40,
17:43:29:792,-1.77,-1.24,0.70,2.32,-3.19,1.39,
17:43:29:793,-1.97,-1.36,0.53,2.32,-3.19,1.39,
17:43:29:819,-1.97,-1.36,0.53,2.48,-3.20,1.38,
17:43:29:820,-1.97,-1.36,0.53,2.62,-3.22,1.38,
17:43:29:820,-1.97,-1.36,0.53,2.75,-3.26,1.40,
17:43:29:820,-1.97,-1.36,0.53,2.87,-3.34,1.45,
17:43:29:821,-1.97,-1.36,0.53,2.98,-3.45,1.53,
17:43:29:821,-1.97,-1.36,0.53,3.10,-3.61,1.63,
17:43:29:822,-2.30,-1.58,0.32,3.10,-3.61,1.63,
17:43:29:822,-2.80,-1.71,0.09,3.10,-3.61,1.63,
17:43:29:822,-3.52,-1.68,-0.18,3.10,-3.61,1.63,
17:43:29:823,-4.24,-1.71,-0.51,3.10,-3.61,1.63,
17:43:29:823,-4.89,-1.63,-0.77,3.10,-3.61,1.63,
17:43:29:823,-5.32,-1.58,-0.93,3.10,-3.61,1.63,
17:43:29:828,-5.60,-1.60,-1.07,3.10,-3.61,1.63,
17:43:29:831,-5.77,-1.69,-1.27,3.10,-3.61,1.63,
17:43:29:831,-5.77,-1.69,-1.27,3.21,-3.82,1.76,
17:43:29:832,-5.77,-1.69,-1.27,3.31,-4.07,1.90,
17:43:29:833,-5.77,-1.69,-1.27,3.40,-4.35,2.06,
17:43:29:835,-5.54,-1.81,-1.24,3.40,-4.35,2.06,
17:43:29:838,-5.54,-1.81,-1.24,3.49,-4.65,2.21,
17:43:29:839,-4.71,-1.89,-0.94,3.49,-4.65,2.21,
17:43:29:844,-4.71,-1.89,-0.94,3.57,-4.96,2.35,
17:43:29:845,-3.27,-2.11,-0.41,3.57,-4.96,2.35,
17:43:29:851,-3.27,-2.11,-0.41,3.68,-5.23,2.43,
17:43:29:853,-1.35,-2.68,0.03,3.68,-5.23,2.43,
17:43:29:853,0.59,-3.50,0.39,3.68,-5.23,2.43,
17:43:29:856,0.59,-3.50,0.39,3.83,-5.40,2.42,
17:43:29:858,0.59,-3.50,0.39,4.03,-5.44,2.31,
17:43:29:859,2.13,-4.38,0.65,4.03,-5.44,2.31,
17:43:29:905,2.13,-4.38,0.65,4.28,-5.37,2.12,
17:43:29:906,2.85,-4.86,0.90,4.28,-5.37,2.12,
17:43:29:906,2.85,-4.86,0.90,4.53,-5.28,1.90,
17:43:29:907,3.07,-5.52,1.18,4.53,-5.28,1.90,
17:43:29:908,3.07,-5.52,1.18,4.77,-5.27,1.67,
17:43:29:909,2.67,-6.17,1.32,4.77,-5.27,1.67,
17:43:29:913,2.67,-6.17,1.32,4.99,-5.34,1.45,
17:43:29:914,1.72,-6.71,1.27,4.99,-5.34,1.45,
17:43:29:916,1.72,-6.71,1.27,5.18,-5.49,1.27,
17:43:29:917,0.19,-7.02,0.94,5.18,-5.49,1.27,
17:43:29:918,-1.60,-7.11,0.41,5.18,-5.49,1.27,
17:43:29:919,-1.60,-7.11,0.41,5.36,-5.68,1.19,
17:43:29:920,-3.41,-6.93,-0.20,5.36,-5.68,1.19,
17:43:29:920,-3.41,-6.93,-0.20,5.53,-5.85,1.20,
17:43:29:921,-3.41,-6.93,-0.20,5.67,-5.99,1.32,
17:43:29:922,-4.99,-6.67,-0.70,5.67,-5.99,1.32,
17:43:29:923,-4.99,-6.67,-0.70,5.78,-6.13,1.53,
17:43:29:923,-6.09,-6.51,-1.10,5.78,-6.13,1.53,
17:43:29:924,-6.09,-6.51,-1.10,5.85,-6.24,1.79,
17:43:29:925,-6.59,-6.73,-2.19,5.85,-6.24,1.79,
17:43:29:934,-6.59,-6.73,-2.19,5.91,-6.25,2.06,
17:43:29:948,-6.53,-7.07,-3.33,5.91,-6.25,2.06,
17:43:29:950,-6.53,-7.07,-3.33,5.95,-6.21,2.30,
17:43:29:951,-5.97,-7.42,-3.98,5.95,-6.21,2.30,
17:43:29:952,-5.97,-7.42,-3.98,5.98,-6.17,2.53,
17:43:29:953,-5.44,-7.72,-4.99,5.98,-6.17,2.53,
17:43:29:954,-5.44,-7.72,-4.99,5.98,-6.11,2.73,
17:43:29:954,-5.01,-7.96,-5.70,5.98,-6.11,2.73,
17:43:29:956,-5.01,-7.96,-5.70,5.94,-6.08,2.91,
17:43:29:956,-4.54,-8.14,-6.45,5.94,-6.08,2.91,
17:43:29:957,-4.54,-8.14,-6.45,5.88,-6.07,3.06,
17:43:29:958,-3.66,-8.37,-6.94,5.88,-6.07,3.06,
17:43:29:958,-2.53,-8.38,-7.04,5.88,-6.07,3.06,
17:43:29:959,-2.53,-8.38,-7.04,5.79,-6.10,3.16,
17:43:29:960,-0.65,-8.26,-6.84,5.79,-6.10,3.16,
17:43:29:961,-0.65,-8.26,-6.84,5.71,-6.17,3.20,
17:43:29:962,-0.65,-8.26,-6.84,5.63,-6.26,3.18,
17:43:29:963,1.50,-8.17,-6.31,5.63,-6.26,3.18,
17:43:29:966,3.37,-8.25,-5.78,5.63,-6.26,3.18,
17:43:29:967,3.37,-8.25,-5.78,5.56,-6.39,3.08,
17:43:29:967,4.58,-8.56,-5.82,5.56,-6.39,3.08,
17:43:29:968,4.58,-8.56,-5.82,5.50,-6.48,2.89,
17:43:29:968,5.24,-9.03,-6.26,5.50,-6.48,2.89,
17:43:29:969,5.24,-9.03,-6.26,5.45,-6.49,2.65,
17:43:29:970,5.47,-9.53,-6.62,5.45,-6.49,2.65,
17:43:29:970,5.47,-9.53,-6.62,5.41,-6.39,2.39,
17:43:29:978,5.28,-9.93,-7.42,5.41,-6.39,2.39,
17:43:29:979,5.28,-9.93,-7.42,5.36,-6.23,2.15,
17:43:30:011,4.65,-10.17,-8.20,5.36,-6.23,2.15,
17:43:30:012,4.65,-10.17,-8.20,5.29,-6.00,1.93,
17:43:30:012,3.57,-9.85,-8.64,5.29,-6.00,1.93,
17:43:30:013,3.57,-9.85,-8.64,5.18,-5.74,1.75,
17:43:30:013,2.15,-9.16,-8.76,5.18,-5.74,1.75,
17:43:30:014,2.15,-9.16,-8.76,5.02,-5.49,1.63,
17:43:30:014,2.15,-9.16,-8.76,4.83,-5.25,1.60,
17:43:30:015,0.84,-8.28,-8.69,4.83,-5.25,1.60,
17:43:30:015,0.84,-8.28,-8.69,4.64,-5.05,1.66,
17:43:30:016,0.05,-7.32,-8.38,4.64,-5.05,1.66,
17:43:30:016,0.05,-7.32,-8.38,4.45,-4.92,1.77,
17:43:30:017,0.01,-6.43,-7.85,4.45,-4.92,1.77,
17:43:30:017,0.81,-5.59,-7.21,4.45,-4.92,1.77,
17:43:30:018,0.81,-5.59,-7.21,4.28,-4.87,1.90,
17:43:30:019,0.81,-5.59,-7.21,4.13,-4.90,2.02,
17:43:30:019,2.46,-4.88,-6.93,4.13,-4.90,2.02,
17:43:30:020,2.46,-4.88,-6.93,3.98,-4.97,2.10,
17:43:30:020,4.83,-4.30,-6.91,3.98,-4.97,2.10,
17:43:30:032,7.66,-3.78,-7.24,3.98,-4.97,2.10,
17:43:30:033,7.66,-3.78,-7.24,3.84,-5.03,2.10,
17:43:30:033,7.66,-3.78,-7.24,3.68,-5.06,2.02,
17:43:30:034,10.72,-3.10,-7.68,3.68,-5.06,2.02,
17:43:30:034,13.62,-2.03,-8.18,3.68,-5.06,2.02,
17:43:30:035,13.62,-2.03,-8.18,3.50,-5.04,1.83,
17:43:30:038,13.62,-2.03,-8.18,3.27,-4.97,1.55,
17:43:30:039,16.05,-0.82,-10.09,3.27,-4.97,1.55,
17:43:30:044,16.05,-0.82,-10.09,2.99,-4.68,1.21,
17:43:30:045,17.65,0.37,-12.63,2.99,-4.68,1.21,
17:43:30:047,17.65,0.37,-12.63,2.64,-4.14,0.84,
17:43:30:047,18.06,1.25,-15.33,2.64,-4.14,0.84,
17:43:30:051,17.31,1.94,-17.66,2.64,-4.14,0.84,
17:43:30:052,17.31,1.94,-17.66,2.23,-3.38,0.50,
17:43:30:056,17.31,1.94,-17.66,1.80,-2.50,0.26,
17:43:30:057,15.87,2.54,-19.05,1.80,-2.50,0.26,
17:43:30:061,13.95,3.29,-18.64,1.80,-2.50,0.26,
17:43:30:062,13.95,3.29,-18.64,1.40,-1.59,0.15,
17:43:30:066,11.64,4.33,-16.83,1.40,-1.59,0.15,
17:43:30:067,11.64,4.33,-16.83,1.06,-0.80,0.18,
17:43:30:071,9.62,5.62,-14.28,1.06,-0.80,0.18,
17:43:30:071,9.62,5.62,-14.28,0.81,-0.29,0.31,
17:43:30:076,8.55,7.34,-11.56,0.81,-0.29,0.31,
17:43:30:076,8.55,7.34,-11.56,0.65,-0.14,0.51,
17:43:30:081,8.93,9.28,-9.37,0.65,-0.14,0.51,
17:43:30:081,8.93,9.28,-9.37,0.57,-0.32,0.75,
