
time,wx,wy,wz,ax,ay,az,
4.215,-0.82,-0.05,-0.32,0.26,0.11,-1.01,
4.216,-0.82,-0.05,-0.32,-0.25,0.27,-1.02,
4.219,-0.94,-0.18,-0.30,-0.25,0.27,-1.02,
4.219,-0.94,-0.18,-0.30,-0.84,0.49,-1.03,
4.222,-1.06,-0.25,-0.26,-0.84,0.49,-1.03,
4.223,-1.06,-0.25,-0.26,-1.49,0.71,-0.85,
4.228,-1.16,-0.26,-0.19,-1.49,0.71,-0.85,
4.228,-1.16,-0.26,-0.19,-1.98,0.88,-0.64,
4.232,-1.16,-0.26,-0.19,-2.04,0.74,-0.45,
4.234,-1.25,-0.23,-0.11,-2.04,0.74,-0.45,
4.237,-1.31,-0.15,-0.02,-2.04,0.74,-0.45,
4.238,-1.31,-0.15,-0.02,-1.90,0.49,-0.19,
4.242,-1.36,-0.05,0.06,-1.90,0.49,-0.19,
4.242,-1.36,-0.05,0.06,-1.66,0.22,0.16,
4.248,-1.38,0.06,0.13,-1.66,0.22,0.16,
4.249,-1.38,0.06,0.13,-1.35,-0.09,0.59,
4.252,-1.38,0.16,0.19,-1.35,-0.09,0.59,
4.253,-1.38,0.16,0.19,-1.02,-0.32,1.05,
4.257,-1.35,0.25,0.25,-1.02,-0.32,1.05,
4.257,-1.35,0.25,0.25,-0.72,-0.49,1.32,
4.261,-1.30,0.34,0.30,-0.72,-0.49,1.32,
4.262,-1.30,0.34,0.30,-0.50,-0.62,1.42,
4.267,-1.22,0.44,0.34,-0.50,-0.62,1.42,
4.267,-1.22,0.44,0.34,-0.46,-0.63,1.45,
4.272,-1.13,0.54,0.38,-0.46,-0.63,1.45,
4.272,-1.13,0.54,0.38,-0.43,-0.59,1.40,
4.276,-1.03,0.65,0.42,-0.43,-0.59,1.40,
4.276,-1.03,0.65,0.42,-0.37,-0.53,1.32,
4.281,-1.03,0.65,0.42,-0.32,-0.40,1.20,
4.281,-0.92,0.74,0.44,-0.32,-0.40,1.20,
4.286,-0.81,0.80,0.46,-0.32,-0.40,1.20,
4.286,-0.81,0.80,0.46,-0.33,-0.27,1.14,
4.293,-0.71,0.83,0.46,-0.33,-0.27,1.14,
4.293,-0.71,0.83,0.46,-0.36,-0.11,1.07,
4.297,-0.71,0.83,0.46,-0.36,0.04,0.86,
4.298,-0.61,0.83,0.46,-0.36,0.04,0.86,
4.301,-0.61,0.83,0.46,-0.25,0.22,1.09,
4.301,-0.53,0.78,0.45,-0.25,0.22,1.09,
4.305,-0.45,0.68,0.42,-0.25,0.22,1.09,
4.306,-0.45,0.68,0.42,-0.08,0.38,0.90,
4.311,-0.45,0.68,0.42,0.18,0.49,0.79,
4.312,-0.39,0.58,0.39,0.18,0.49,0.79,
4.315,-0.32,0.46,0.34,0.18,0.49,0.79,
4.316,-0.32,0.46,0.34,0.56,0.46,1.10,
4.32,-0.32,0.46,0.34,0.90,0.39,1.12,
4.321,-0.26,0.33,0.28,0.90,0.39,1.12,
4.325,-0.26,0.33,0.28,1.15,0.31,1.28,
4.325,-0.20,0.19,0.20,1.15,0.31,1.28,
4.334,-0.20,0.19,0.20,1.38,0.25,1.40,
4.334,-0.13,0.07,0.11,1.38,0.25,1.40,
4.335,-0.13,0.07,0.11,1.41,0.21,1.36,
4.335,-0.06,-0.02,0.02,1.41,0.21,1.36,
4.34,0.02,-0.08,-0.07,1.41,0.21,1.36,
4.341,0.02,-0.08,-0.07,1.29,0.14,1.21,
4.354,0.11,-0.09,-0.14,1.29,0.14,1.21,
4.355,0.11,-0.09,-0.14,1.01,0.10,1.30,
4.355,0.11,-0.09,-0.14,0.70,0.10,1.39,
4.355,0.20,-0.08,-0.19,0.70,0.10,1.39,
4.355,0.20,-0.08,-0.19,0.44,0.01,1.34,
4.356,0.29,-0.06,-0.21,0.44,0.01,1.34,
4.385,0.35,-0.03,-0.20,0.44,0.01,1.34,
4.385,0.35,-0.03,-0.20,0.21,-0.08,1.18,
4.386,0.40,0.02,-0.18,0.21,-0.08,1.18,
4.386,0.40,0.02,-0.18,-0.03,-0.16,0.73,
4.386,0.40,0.02,-0.18,-0.21,-0.24,0.19,
4.387,0.43,0.10,-0.15,-0.21,-0.24,0.19,
4.387,0.42,0.19,-0.11,-0.21,-0.24,0.19,
4.387,0.42,0.19,-0.11,-0.42,-0.23,-0.12,
4.387,0.42,0.19,-0.11,-0.52,-0.16,-0.35,
4.388,0.40,0.29,-0.07,-0.52,-0.16,-0.35,
4.388,0.35,0.37,-0.02,-0.52,-0.16,-0.35,
4.388,0.35,0.37,-0.02,-0.50,-0.05,-0.66,
4.388,0.27,0.43,0.02,-0.50,-0.05,-0.66,
4.389,0.27,0.43,0.02,-0.28,-0.06,-0.78,
4.392,0.18,0.45,0.04,-0.28,-0.06,-0.78,
4.393,0.18,0.45,0.04,0.25,-0.28,-0.65,
4.399,0.18,0.45,0.04,0.32,-0.34,-0.90,
4.399,0.09,0.43,0.05,0.32,-0.34,-0.90,
4.403,0.09,0.43,0.05,0.22,-0.29,-1.08,
4.404,0.00,0.43,0.04,0.22,-0.29,-1.08,
4.408,-0.07,0.44,0.02,0.22,-0.29,-1.08,
4.408,-0.07,0.44,0.02,0.15,-0.21,-1.11,
4.413,-0.14,0.45,0.01,0.15,-0.21,-1.11,
4.413,-0.14,0.45,0.01,0.10,-0.12,-0.93,
4.417,-0.14,0.45,0.01,0.02,0.01,-0.65,
4.418,-0.19,0.46,-0.00,0.02,0.01,-0.65,
4.422,-0.23,0.44,-0.01,0.02,0.01,-0.65,
4.423,-0.23,0.44,-0.01,-0.03,0.07,-0.37,
4.426,-0.25,0.41,-0.01,-0.03,0.07,-0.37,
4.427,-0.25,0.41,-0.01,-0.14,0.15,-0.21,
4.431,-0.25,0.41,-0.01,-0.27,0.20,-0.08,
4.432,-0.27,0.37,-0.00,-0.27,0.20,-0.08,
4.436,-0.27,0.37,-0.00,-0.43,0.30,0.02,
4.437,-0.27,0.34,0.01,-0.43,0.30,0.02,
4.442,-0.27,0.34,0.01,-0.49,0.33,0.16,
4.443,-0.27,0.30,0.02,-0.49,0.33,0.16,
4.45,-0.26,0.28,0.04,-0.49,0.33,0.16,
4.451,-0.26,0.28,0.04,-0.55,0.42,0.18,
4.451,-0.25,0.27,0.05,-0.55,0.42,0.18,
4.452,-0.25,0.27,0.05,-0.70,0.57,-0.08,
4.455,-0.25,0.29,0.08,-0.70,0.57,-0.08,
4.456,-0.25,0.29,0.08,-0.90,0.79,-0.08,
4.461,-0.25,0.30,0.11,-0.90,0.79,-0.08,
4.461,-0.25,0.30,0.11,-0.41,0.70,0.26,
4.468,-0.24,0.30,0.12,-0.41,0.70,0.26,
4.47,-0.24,0.30,0.12,0.19,0.44,0.80,
4.471,-0.22,0.27,0.10,0.19,0.44,0.80,
4.471,-0.22,0.27,0.10,0.41,0.23,1.12,
4.475,-0.22,0.27,0.10,0.43,0.05,0.93,
4.476,-0.19,0.24,0.07,0.43,0.05,0.93,
4.482,-0.16,0.23,0.04,0.43,0.05,0.93,
4.482,-0.16,0.23,0.04,0.35,-0.02,0.54,
4.485,-0.15,0.24,0.01,0.35,-0.02,0.54,
4.485,-0.15,0.24,0.01,0.04,0.07,0.31,
4.491,-0.14,0.24,-0.01,0.04,0.07,0.31,
4.491,-0.14,0.24,-0.01,-0.10,0.07,0.22,
4.498,-0.14,0.21,-0.02,-0.10,0.07,0.22,
4.498,-0.14,0.21,-0.02,-0.32,0.08,0.19,
4.499,-0.14,0.21,-0.02,-0.54,0.11,0.33,
4.5,-0.14,0.16,-0.02,-0.54,0.11,0.33,
4.505,-0.14,0.16,-0.02,-0.66,0.15,0.74,
4.505,-0.14,0.10,-0.01,-0.66,0.15,0.74,
4.51,-0.14,0.10,-0.01,-0.52,0.09,1.13,
4.511,-0.12,0.03,0.00,-0.52,0.09,1.13,
4.515,-0.12,0.03,0.00,-0.45,0.25,1.18,
4.516,-0.07,-0.06,0.00,-0.45,0.25,1.18,
4.52,-0.01,-0.13,-0.00,-0.45,0.25,1.18,
4.52,-0.01,-0.13,-0.00,-0.36,0.42,0.91,
4.525,-0.01,-0.13,-0.00,-0.17,0.62,0.55,
4.525,0.05,-0.16,-0.01,-0.17,0.62,0.55,
4.528,0.05,-0.16,-0.01,0.20,0.61,0.12,
4.528,0.11,-0.18,-0.02,0.20,0.61,0.12,
4.534,0.14,-0.22,-0.03,0.20,0.61,0.12,
4.535,0.14,-0.22,-0.03,0.28,0.44,-0.47,
4.538,0.13,-0.31,-0.05,0.28,0.44,-0.47,
4.539,0.13,-0.31,-0.05,0.21,0.33,-0.84,
4.543,0.08,-0.44,-0.07,0.21,0.33,-0.84,
4.544,0.08,-0.44,-0.07,0.07,0.21,-1.16,
4.551,0.08,-0.44,-0.07,0.32,-0.09,-1.27,
4.552,0.02,-0.59,-0.08,0.32,-0.09,-1.27,
4.553,-0.04,-0.74,-0.09,0.32,-0.09,-1.27,
4.553,-0.04,-0.74,-0.09,0.26,-0.12,-1.55,
4.558,-0.11,-0.86,-0.11,0.26,-0.12,-1.55,
4.559,-0.11,-0.86,-0.11,-0.06,0.14,-1.91,
4.568,-0.11,-0.86,-0.11,-0.17,0.30,-1.97,
4.569,-0.17,-0.97,-0.10,-0.17,0.30,-1.97,
4.569,-0.24,-1.07,-0.08,-0.17,0.30,-1.97,
4.569,-0.24,-1.07,-0.08,-0.22,0.44,-1.77,
4.572,-0.30,-1.18,-0.05,-0.22,0.44,-1.77,
4.573,-0.30,-1.18,-0.05,-0.34,0.60,-1.56,
4.578,-0.30,-1.18,-0.05,-0.28,0.64,-1.47,
4.578,-0.37,-1.30,-0.03,-0.28,0.64,-1.47,
4.583,-0.45,-1.39,-0.01,-0.28,0.64,-1.47,
4.584,-0.45,-1.39,-0.01,-0.18,0.51,-1.48,
4.587,-0.45,-1.39,-0.01,-0.04,0.34,-1.57,
4.588,-0.53,-1.45,-0.01,-0.04,0.34,-1.57,
4.592,-0.61,-1.45,-0.03,-0.04,0.34,-1.57,
4.593,-0.61,-1.45,-0.03,0.16,0.10,-1.53,
4.597,-0.69,-1.40,-0.07,0.16,0.10,-1.53,
4.597,-0.69,-1.40,-0.07,0.35,-0.10,-1.23,
4.612,-0.76,-1.30,-0.12,0.35,-0.10,-1.23,
4.612,-0.76,-1.30,-0.12,0.49,-0.19,-0.55,
4.612,-0.81,-1.20,-0.19,0.49,-0.19,-0.55,
4.612,-0.81,-1.20,-0.19,0.55,-0.21,0.25,
4.612,-0.84,-1.12,-0.24,0.55,-0.21,0.25,
4.613,-0.84,-1.12,-0.24,0.49,-0.18,0.81,
4.616,-0.85,-1.03,-0.29,0.49,-0.18,0.81,
4.616,-0.85,-1.03,-0.29,0.37,-0.10,1.07,
4.621,-0.85,-0.94,-0.32,0.37,-0.10,1.07,
4.621,-0.85,-0.94,-0.32,0.18,-0.01,1.13,
4.625,-0.83,-0.83,-0.33,0.18,-0.01,1.13,
4.626,-0.83,-0.83,-0.33,-0.11,0.11,1.10,
4.631,-0.83,-0.83,-0.33,-0.37,0.22,1.09,
4.631,-0.80,-0.70,-0.32,-0.37,0.22,1.09,
4.636,-0.80,-0.70,-0.32,-0.61,0.33,1.07,
4.636,-0.77,-0.58,-0.28,-0.61,0.33,1.07,
4.641,-0.77,-0.58,-0.28,-0.74,0.44,0.99,
4.641,-0.72,-0.46,-0.22,-0.74,0.44,0.99,
4.646,-0.72,-0.46,-0.22,-0.84,0.54,0.88,
4.646,-0.67,-0.36,-0.14,-0.84,0.54,0.88,
4.649,-0.67,-0.36,-0.14,-0.84,0.61,0.83,
4.65,-0.62,-0.26,-0.04,-0.84,0.61,0.83,
4.656,-0.58,-0.17,0.05,-0.84,0.61,0.83,
4.656,-0.58,-0.17,0.05,-0.77,0.66,0.78,
4.66,-0.58,-0.17,0.05,-0.65,0.68,0.74,
4.661,-0.53,-0.10,0.15,-0.65,0.68,0.74,
4.666,-0.49,-0.05,0.23,-0.65,0.68,0.74,
4.667,-0.49,-0.05,0.23,-0.46,0.63,0.72,
4.669,-0.45,-0.01,0.30,-0.46,0.63,0.72,
4.67,-0.45,-0.01,0.30,-0.33,0.47,0.61,
4.674,-0.45,-0.01,0.30,-0.12,0.31,0.44,
4.675,-0.42,0.02,0.35,-0.12,0.31,0.44,
4.681,-0.42,0.02,0.35,0.20,0.10,0.34,
4.684,-0.41,0.05,0.38,0.20,0.10,0.34,
4.688,-0.41,0.05,0.38,0.49,-0.05,0.24,
4.688,-0.40,0.07,0.38,0.49,-0.05,0.24,
4.688,-0.39,0.08,0.36,0.49,-0.05,0.24,
4.689,-0.39,0.08,0.36,0.73,-0.10,0.22,
4.693,-0.39,0.09,0.32,0.73,-0.10,0.22,
4.694,-0.39,0.09,0.32,0.91,-0.14,0.23,
4.698,-0.39,0.11,0.27,0.91,-0.14,0.23,
4.699,-0.39,0.11,0.27,1.01,-0.11,0.35,
4.703,-0.40,0.11,0.22,1.01,-0.11,0.35,
4.704,-0.40,0.11,0.22,1.01,-0.09,0.51,
4.709,-0.40,0.10,0.16,1.01,-0.09,0.51,
4.709,-0.40,0.10,0.16,0.96,-0.10,0.60,
4.714,-0.39,0.09,0.10,0.96,-0.10,0.60,
4.715,-0.39,0.09,0.10,0.88,-0.13,0.71,
4.719,-0.39,0.09,0.10,0.76,-0.17,0.66,
4.719,-0.39,0.05,0.06,0.76,-0.17,0.66,
4.723,-0.38,0.01,0.02,0.76,-0.17,0.66,
4.723,-0.38,0.01,0.02,0.65,-0.24,0.63,
4.728,-0.37,-0.03,-0.01,0.65,-0.24,0.63,
4.728,-0.37,-0.03,-0.01,0.55,-0.29,0.55,
4.735,-0.37,-0.03,-0.01,0.46,-0.28,0.45,
4.735,-0.36,-0.08,-0.03,0.46,-0.28,0.45,
4.738,-0.36,-0.08,-0.03,0.35,-0.33,0.48,
4.738,-0.34,-0.12,-0.04,0.35,-0.33,0.48,
4.742,-0.33,-0.15,-0.05,0.35,-0.33,0.48,
4.743,-0.33,-0.15,-0.05,0.25,-0.40,0.47,
4.748,-0.32,-0.17,-0.06,0.25,-0.40,0.47,
4.749,-0.32,-0.17,-0.06,0.18,-0.42,0.44,
4.752,-0.31,-0.20,-0.07,0.18,-0.42,0.44,
4.752,-0.31,-0.20,-0.07,0.21,-0.46,0.54,
4.757,-0.30,-0.23,-0.08,0.21,-0.46,0.54,
4.757,-0.30,-0.23,-0.08,0.19,-0.48,0.57,
4.765,-0.29,-0.26,-0.08,0.19,-0.48,0.57,
4.765,-0.29,-0.26,-0.08,0.11,-0.46,0.54,
4.768,-0.29,-0.28,-0.09,0.11,-0.46,0.54,
4.768,-0.29,-0.28,-0.09,0.10,-0.44,0.69,
4.771,-0.28,-0.30,-0.09,0.10,-0.44,0.69,
4.772,-0.28,-0.30,-0.09,0.11,-0.41,0.71,
4.776,-0.27,-0.31,-0.10,0.11,-0.41,0.71,
4.776,-0.27,-0.31,-0.10,0.12,-0.35,0.71,
4.785,-0.26,-0.31,-0.10,0.12,-0.35,0.71,
4.787,-0.26,-0.31,-0.10,0.12,-0.30,0.63,
4.788,-0.24,-0.31,-0.11,0.12,-0.30,0.63,
4.788,-0.24,-0.31,-0.11,0.15,-0.25,0.64,
4.791,-0.23,-0.31,-0.11,0.15,-0.25,0.64,
4.791,-0.23,-0.31,-0.11,0.22,-0.23,0.73,
4.798,-0.21,-0.32,-0.12,0.22,-0.23,0.73,
4.798,-0.21,-0.32,-0.12,0.28,-0.18,0.74,
4.813,-0.19,-0.33,-0.13,0.28,-0.18,0.74,
4.814,-0.19,-0.33,-0.13,0.36,-0.12,0.60,
4.814,-0.17,-0.34,-0.14,0.36,-0.12,0.60,
4.814,-0.17,-0.34,-0.14,0.43,-0.09,0.35,
4.815,-0.15,-0.34,-0.16,0.43,-0.09,0.35,
4.815,-0.15,-0.34,-0.16,0.43,-0.07,0.29,
4.817,-0.14,-0.35,-0.17,0.43,-0.07,0.29,
4.817,-0.14,-0.35,-0.17,0.44,-0.06,0.36,
4.82,-0.12,-0.38,-0.19,0.44,-0.06,0.36,
4.82,-0.12,-0.38,-0.19,0.46,-0.09,0.40,
4.824,-0.12,-0.42,-0.20,0.46,-0.09,0.40,
4.825,-0.12,-0.42,-0.20,0.47,-0.09,0.43,
4.833,-0.11,-0.46,-0.22,0.47,-0.09,0.43,
4.834,-0.11,-0.46,-0.22,0.46,-0.06,0.38,
4.841,-0.11,-0.46,-0.22,0.44,-0.06,0.41,
4.841,-0.10,-0.50,-0.23,0.44,-0.06,0.41,
4.841,-0.10,-0.52,-0.25,0.44,-0.06,0.41,
4.842,-0.10,-0.52,-0.25,0.43,-0.08,0.43,
4.866,-0.09,-0.53,-0.26,0.43,-0.08,0.43,
4.866,-0.09,-0.53,-0.26,0.44,-0.08,0.51,
4.867,-0.09,-0.53,-0.26,0.44,-0.09,0.65,
4.867,-0.08,-0.52,-0.28,0.44,-0.09,0.65,
4.867,-0.07,-0.51,-0.29,0.44,-0.09,0.65,
4.868,-0.07,-0.51,-0.29,0.37,-0.08,0.80,
4.868,-0.05,-0.50,-0.30,0.37,-0.08,0.80,
4.869,-0.05,-0.50,-0.30,0.29,-0.04,0.91,
4.869,-0.05,-0.50,-0.30,0.21,-0.02,1.02,
4.869,-0.03,-0.49,-0.31,0.21,-0.02,1.02,
4.87,-0.01,-0.47,-0.30,0.21,-0.02,1.02,
4.87,-0.01,-0.47,-0.30,0.11,0.03,1.09,
4.873,0.03,-0.45,-0.29,0.11,0.03,1.09,
4.874,0.03,-0.45,-0.29,-0.02,0.06,1.14,
4.878,0.06,-0.43,-0.27,-0.02,0.06,1.14,
4.878,0.06,-0.43,-0.27,-0.14,0.06,1.14,
4.883,0.10,-0.40,-0.25,-0.14,0.06,1.14,
4.884,0.10,-0.40,-0.25,-0.26,0.07,1.09,
4.888,0.13,-0.36,-0.22,-0.26,0.07,1.09,
4.889,0.13,-0.36,-0.22,-0.32,0.04,1.06,
4.893,0.17,-0.33,-0.18,-0.32,0.04,1.06,
4.893,0.17,-0.33,-0.18,-0.41,0.06,1.03,
4.899,0.21,-0.30,-0.15,-0.41,0.06,1.03,
4.899,0.21,-0.30,-0.15,-0.44,0.03,0.95,
4.903,0.25,-0.28,-0.12,-0.44,0.03,0.95,
4.903,0.25,-0.28,-0.12,-0.46,0.01,0.87,
4.908,0.28,-0.25,-0.08,-0.46,0.01,0.87,
4.908,0.28,-0.25,-0.08,-0.46,-0.01,0.77,
4.912,0.32,-0.23,-0.05,-0.46,-0.01,0.77,
4.913,0.32,-0.23,-0.05,-0.42,-0.02,0.71,
4.917,0.35,-0.21,-0.02,-0.42,-0.02,0.71,
4.918,0.35,-0.21,-0.02,-0.36,-0.05,0.60,
4.923,0.38,-0.18,0.01,-0.36,-0.05,0.60,
4.923,0.38,-0.18,0.01,-0.33,-0.08,0.51,
4.929,0.40,-0.16,0.03,-0.33,-0.08,0.51,
4.929,0.40,-0.16,0.03,-0.27,-0.09,0.41,
4.932,0.43,-0.14,0.04,-0.27,-0.09,0.41,
4.933,0.43,-0.14,0.04,-0.20,-0.09,0.33,
4.937,0.45,-0.13,0.05,-0.20,-0.09,0.33,
4.938,0.45,-0.13,0.05,-0.17,-0.07,0.26,
4.942,0.45,-0.13,0.05,-0.16,-0.05,0.22,
4.942,0.46,-0.13,0.05,-0.16,-0.05,0.22,
4.947,0.46,-0.13,0.05,-0.17,-0.03,0.15,
4.948,0.47,-0.14,0.06,-0.17,-0.03,0.15,
4.951,0.48,-0.16,0.06,-0.17,-0.03,0.15,
4.951,0.48,-0.16,0.06,-0.17,0.01,0.10,
4.957,0.48,-0.16,0.06,-0.16,0.05,0.06,
4.957,0.48,-0.19,0.06,-0.16,0.05,0.06,
4.961,0.48,-0.22,0.06,-0.16,0.05,0.06,
4.962,0.48,-0.22,0.06,-0.11,0.06,0.01,
4.965,0.47,-0.26,0.06,-0.11,0.06,0.01,
4.966,0.47,-0.26,0.06,-0.06,0.10,-0.05,
4.971,0.46,-0.29,0.06,-0.06,0.10,-0.05,
4.971,0.46,-0.29,0.06,-0.01,0.07,-0.09,
4.975,0.46,-0.29,0.06,0.05,0.08,-0.09,
4.976,0.44,-0.32,0.05,0.05,0.08,-0.09,
4.984,0.43,-0.36,0.04,0.05,0.08,-0.09,
4.984,0.43,-0.36,0.04,0.09,0.05,-0.12,
4.985,0.41,-0.38,0.02,0.09,0.05,-0.12,
4.986,0.41,-0.38,0.02,0.12,0.07,-0.15,
4.99,0.38,-0.41,0.01,0.12,0.07,-0.15,
4.991,0.38,-0.41,0.01,0.15,0.09,-0.19,
4.995,0.36,-0.43,-0.01,0.15,0.09,-0.19,
4.995,0.36,-0.43,-0.01,0.18,0.10,-0.20,
5.001,0.33,-0.43,-0.02,0.18,0.10,-0.20,
5.001,0.33,-0.43,-0.02,0.24,0.12,-0.09,
5.005,0.31,-0.43,-0.03,0.24,0.12,-0.09,
5.005,0.31,-0.43,-0.03,0.29,0.16,0.10,
5.01,0.30,-0.43,-0.04,0.29,0.16,0.10,
5.011,0.30,-0.43,-0.04,0.27,0.16,0.35,
5.015,0.29,-0.44,-0.05,0.27,0.16,0.35,
5.017,0.29,-0.44,-0.05,0.21,0.14,0.50,
5.019,0.28,-0.46,-0.06,0.21,0.14,0.50,
5.02,0.28,-0.46,-0.06,0.18,0.11,0.52,
5.025,0.28,-0.46,-0.06,0.16,0.09,0.47,
5.025,0.28,-0.46,-0.06,0.16,0.09,0.47,
5.029,0.28,-0.46,-0.06,0.15,0.03,0.40,
5.03,0.28,-0.45,-0.06,0.15,0.03,0.40,
5.035,0.28,-0.45,-0.06,0.14,-0.00,0.33,
5.035,0.29,-0.42,-0.06,0.14,-0.00,0.33,
5.039,0.30,-0.38,-0.05,0.14,-0.00,0.33,
5.039,0.30,-0.38,-0.05,0.10,-0.03,0.35,
5.044,0.30,-0.38,-0.05,0.06,-0.06,0.34,
5.044,0.31,-0.34,-0.04,0.06,-0.06,0.34,
5.049,0.31,-0.34,-0.04,0.00,-0.07,0.37,
5.05,0.33,-0.31,-0.03,0.00,-0.07,0.37,
5.053,0.34,-0.27,-0.01,0.00,-0.07,0.37,
5.053,0.34,-0.27,-0.01,-0.08,-0.05,0.37,
5.058,0.35,-0.25,0.01,-0.08,-0.05,0.37,
5.058,0.35,-0.25,0.01,-0.17,-0.03,0.32,
5.063,0.35,-0.25,0.01,-0.19,-0.01,0.25,
5.064,0.36,-0.23,0.03,-0.19,-0.01,0.25,
5.067,0.37,-0.22,0.05,-0.19,-0.01,0.25,
5.068,0.37,-0.22,0.05,-0.20,-0.01,0.17,
5.072,0.37,-0.22,0.05,-0.17,0.01,0.09,
5.073,0.37,-0.20,0.07,-0.17,0.01,0.09,
5.077,0.37,-0.20,0.07,-0.13,0.01,0.01,
5.077,0.37,-0.19,0.08,-0.13,0.01,0.01,
5.083,0.37,-0.19,0.08,-0.06,0.03,-0.05,
5.083,0.37,-0.18,0.09,-0.06,0.03,-0.05,
5.108,0.37,-0.18,0.09,0.01,0.02,-0.03,
5.108,0.36,-0.17,0.10,0.01,0.02,-0.03,
5.108,0.36,-0.17,0.10,0.06,0.02,-0.06,
5.109,0.35,-0.17,0.10,0.06,0.02,-0.06,
5.109,0.34,-0.17,0.10,0.06,0.02,-0.06,
5.109,0.34,-0.17,0.10,0.11,0.05,-0.06,
5.11,0.34,-0.17,0.10,0.17,0.07,-0.04,
5.11,0.34,-0.17,0.10,0.20,0.08,-0.03,
5.111,0.33,-0.16,0.10,0.20,0.08,-0.03,
5.111,0.31,-0.17,0.10,0.20,0.08,-0.03,
5.112,0.31,-0.17,0.10,0.20,0.09,0.01,
5.112,0.30,-0.17,0.09,0.20,0.09,0.01,
5.12,0.30,-0.17,0.09,0.17,0.09,0.07,
5.121,0.29,-0.17,0.08,0.17,0.09,0.07,
5.122,0.29,-0.17,0.08,0.13,0.11,0.11,
5.122,0.28,-0.18,0.08,0.13,0.11,0.11,
5.126,0.28,-0.18,0.08,0.12,0.14,0.15,
5.126,0.26,-0.19,0.08,0.12,0.14,0.15,
5.142,0.26,-0.19,0.08,0.11,0.14,0.16,
5.144,0.26,-0.21,0.08,0.11,0.14,0.16,
5.144,0.25,-0.23,0.08,0.11,0.14,0.16,
5.144,0.25,-0.23,0.08,0.11,0.11,0.11,
5.144,0.24,-0.24,0.08,0.11,0.11,0.11,
5.145,0.24,-0.24,0.08,0.14,0.07,0.06,
5.152,0.24,-0.24,0.08,0.16,0.06,0.04,
5.153,0.23,-0.24,0.09,0.16,0.06,0.04,
5.153,0.23,-0.24,0.09,0.16,0.06,0.04,
5.153,0.23,-0.24,0.09,0.18,0.06,-0.00,
5.155,0.23,-0.24,0.09,0.20,0.07,-0.05,
5.156,0.22,-0.23,0.09,0.20,0.07,-0.05,
5.161,0.22,-0.21,0.09,0.20,0.07,-0.05,
5.161,0.22,-0.21,0.09,0.21,0.08,-0.11,
5.167,0.21,-0.20,0.09,0.21,0.08,-0.11,
5.168,0.21,-0.20,0.09,0.26,0.10,-0.14,
5.17,0.21,-0.20,0.09,0.26,0.10,-0.16,
5.17,0.20,-0.18,0.09,0.26,0.10,-0.16,
5.176,0.20,-0.18,0.09,0.28,0.10,-0.14,
5.176,0.18,-0.17,0.09,0.28,0.10,-0.14,
5.18,0.16,-0.16,0.09,0.28,0.10,-0.14,
5.18,0.16,-0.16,0.09,0.30,0.11,-0.11,
5.185,0.16,-0.16,0.09,0.32,0.12,-0.10,
5.185,0.15,-0.16,0.08,0.32,0.12,-0.10,
5.189,0.15,-0.16,0.08,0.34,0.14,-0.09,
5.189,0.13,-0.15,0.07,0.34,0.14,-0.09,
5.194,0.13,-0.15,0.07,0.36,0.15,-0.09,
5.194,0.11,-0.14,0.06,0.36,0.15,-0.09,
5.199,0.09,-0.12,0.05,0.36,0.15,-0.09,
5.199,0.09,-0.12,0.05,0.38,0.17,-0.12,
5.204,0.09,-0.12,0.05,0.37,0.18,-0.15,
5.204,0.07,-0.10,0.04,0.37,0.18,-0.15,
5.208,0.05,-0.07,0.03,0.37,0.18,-0.15,
5.209,0.05,-0.07,0.03,0.39,0.22,-0.13,
5.215,0.03,-0.04,0.02,0.39,0.22,-0.13,
5.216,0.03,-0.04,0.02,0.36,0.24,-0.06,
5.218,0.02,-0.01,0.02,0.36,0.24,-0.06,
5.219,0.02,-0.01,0.02,0.32,0.24,0.03,
5.223,0.00,0.00,0.02,0.32,0.24,0.03,
5.224,0.00,0.00,0.02,0.30,0.22,0.11,
5.228,-0.01,0.00,0.02,0.30,0.22,0.11,
5.228,-0.01,0.00,0.02,0.30,0.19,0.16,
5.233,-0.02,-0.00,0.02,0.30,0.19,0.16,
5.233,-0.02,-0.00,0.02,0.28,0.17,0.19,
5.237,-0.03,-0.00,0.02,0.28,0.17,0.19,
5.237,-0.03,-0.00,0.02,0.27,0.16,0.18,
5.242,-0.04,-0.00,0.01,0.27,0.16,0.18,
5.243,-0.04,-0.00,0.01,0.25,0.15,0.17,
5.248,-0.04,0.01,0.01,0.25,0.15,0.17,
5.248,-0.04,0.01,0.01,0.24,0.16,0.19,
5.252,-0.04,0.01,0.01,0.25,0.16,0.19,
5.252,-0.05,0.02,0.01,0.25,0.16,0.19,
5.257,-0.05,0.03,0.01,0.25,0.16,0.19,
5.257,-0.05,0.03,0.01,0.23,0.13,0.22,
5.262,-0.05,0.03,0.01,0.23,0.11,0.25,
5.263,-0.04,0.05,0.02,0.23,0.11,0.25,
5.267,-0.04,0.06,0.02,0.23,0.11,0.25,
5.267,-0.04,0.06,0.02,0.23,0.09,0.31,
5.272,-0.04,0.06,0.02,0.21,0.08,0.33,
5.273,-0.03,0.07,0.02,0.21,0.08,0.33,
5.277,-0.02,0.09,0.02,0.21,0.08,0.33,
